farm_id,crop_type,fertilizer_usage_kg_per_ha,fuel_consumption_liters_per_ha,water_consumption_m3_per_ha,electricity_consumption_kwh_per_ha,fertilizer_emissions_kg_co2e,fuel_emissions_kg_co2e,electricity_emissions_kg_co2e,irrigation_energy_emissions_kg_co2e,carbon_footprint_kg_co2e_per_ha
FARM-03456,Maize,196.53,65.45,5521.73,232.05,710.961312857143,175.406,116.025,414.12974999999994,1416.5220628571428
FARM-03457,Rice,172.74,98.68,11744.0,421.43,624.8992885714285,264.46240000000006,210.715,880.8,1980.8766885714285
FARM-03458,Maize,180.24,92.97,4878.15,335.71,652.0310742857143,249.1596,167.855,365.86125,1434.9069242857142
FARM-03459,Wheat,114.36,52.27,3933.48,217.33,413.7054685714286,140.08360000000002,108.665,295.01099999999997,957.4650685714286
FARM-03460,Soybean,43.69,58.4,3455.89,151.15,158.05169571428573,156.512,75.575,259.19174999999996,649.3304457142856
FARM-03461,Sugarcane,187.45,125.19,17417.07,597.27,678.1137642857143,335.5092,298.635,1306.28025,2618.5382142857143
FARM-03462,Maize,658.1994037078205,68.9,4802.98,323.74,2381.0833571561625,184.65200000000002,161.87,360.22349999999994,3087.8288571561625
FARM-03463,Cotton,173.02,78.69,7746.3,423.94,625.9122085714287,210.88920000000002,211.97,580.9725,1629.7439085714286
FARM-03464,Sugarcane,247.44,,17449.94,598.41,895.1318742857143,,299.205,1308.7454999999998,
FARM-03465,Maize,169.97,93.25,5088.29,439.41,614.8786157142857,249.91000000000003,219.705,381.62174999999996,1466.1153657142856
FARM-03466,Maize,214.44,46.34,5388.36,265.28,775.7520171428572,124.19120000000002,132.64,404.12699999999995,1436.7102171428571
FARM-03467,Rice,152.26,97.85,10645.82,486.51,550.8114257142856,262.238,243.255,798.4364999999999,1854.7409257142854
FARM-03468,Wheat,122.7,47.64,3364.29,200.67,443.87601428571435,127.6752,100.335,252.32174999999998,924.2079642857143
FARM-03469,Rice,148.83,97.25,10621.86,541.13,538.4031557142858,260.63,270.565,796.6395,1866.237655714286
FARM-03470,Wheat,114.77,44.0,3739.66,183.64,415.1886728571429,117.92,91.82,280.4745,905.4031728571429
FARM-03471,Soybean,34.96,81.51,4174.17,304.13,126.47029714285716,218.44680000000002,152.065,313.06275,810.0448471428572
FARM-03472,Rice,140.64,65.26,9858.0,370.11,508.7752457142858,174.8968,185.055,739.35,1608.0770457142858
FARM-03473,Maize,,53.34,5256.51,273.37,,142.95120000000003,136.685,394.23825,
FARM-03474,Rice,170.14,77.71,9209.33,373.2,615.4936028571428,208.2628,186.6,690.69975,1701.056152857143
FARM-03475,Rice,138.96,52.27,10126.44,288.48,502.6977257142858,140.08360000000002,144.24,759.4830000000001,1546.5043257142859
FARM-03476,Maize,215.03,66.81,4675.94,270.02,777.8863842857144,179.0508,135.01,350.6955,1442.6426842857143
FARM-03477,Sugarcane,216.32,123.63,15840.63,558.68,782.5530514285715,331.3284,279.34,1188.0472499999998,2581.268701428571
FARM-03478,Maize,207.7,56.64,4941.46,250.55,751.3695857142857,151.79520000000002,125.275,370.60949999999997,1399.0492857142858
FARM-03479,Maize,192.12,54.92,4776.16,220.61,695.0078228571429,147.18560000000002,110.305,358.212,1310.710422857143
FARM-03480,Wheat,122.01,56.49,4135.15,200.1,441.3798900000001,151.3932,100.05,310.13624999999996,1002.9593400000001
FARM-03481,Rice,169.02,81.95,9308.72,481.3,611.4419228571429,219.62600000000003,240.65,698.1539999999999,1769.871922857143
FARM-03482,Soybean,56.19,69.07,3797.94,232.98,203.27133857142857,185.1076,116.49,284.8455,789.7144385714286
FARM-03483,Rice,154.32,77.23,9184.78,372.53,558.263622857143,206.9764,186.265,688.8585,1640.363522857143
FARM-03484,Cotton,127.73,66.59,7320.35,357.15,462.07239857142866,178.46120000000002,178.575,549.02625,1368.1348485714288
FARM-03485,Maize,162.25,35.0,4989.35,182.34,586.9509642857143,93.80000000000001,91.17,374.20125,1146.1222142857143
FARM-03486,Cotton,139.04,62.97,7494.91,365.13,502.9871314285714,168.7596,182.565,562.11825,1416.4299814285714
FARM-03487,Maize,171.75,73.33,4297.43,299.29,621.317892857143,196.5244,149.645,322.30725,1289.794542857143
FARM-03488,Rice,138.38,78.28,10682.14,484.44,500.5995342857143,209.7904,242.22,801.1605,1753.7704342857141
FARM-03489,Cotton,450.8821998927477,73.75,6433.01,478.15,1631.0985639834357,197.65,239.075,482.47575,2550.2993139834357
FARM-03490,Maize,,88.98,5723.69,417.28,,238.46640000000002,208.64,429.27674999999994,
FARM-03491,Soybean,46.47,63.8,4436.86,292.42,168.1085442857143,170.984,146.21,332.76449999999994,818.0670442857142
FARM-03492,Cotton,159.1,61.66,6635.68,320.78,575.5556142857143,165.2488,160.39,497.676,1398.8704142857143
FARM-03493,Sugarcane,219.38,117.32,19284.87,535.39,793.62282,314.4176,267.695,1446.3652499999998,2822.10067
FARM-03494,Soybean,45.59,55.89,4194.25,267.56,164.92508142857145,149.7852,133.78,314.56874999999997,763.0590314285714
FARM-03495,Cotton,158.6,55.26,6970.7,332.38,573.7468285714286,148.0968,166.19,522.8025,1410.8361285714286
FARM-03496,Soybean,33.97,56.88,4513.32,,122.88890142857144,152.43840000000003,,338.49899999999997,
FARM-03497,Soybean,38.19,44.84,3857.42,142.41,138.15505285714283,120.17120000000001,71.205,289.30649999999997,618.8377528571427
FARM-03498,Maize,201.69,56.29,4797.98,235.54,729.6279814285714,150.8572,117.77,359.84849999999994,1358.1036814285712
FARM-03499,Cotton,173.49,69.99,7960.19,390.86,627.6124671428572,187.57319999999999,195.43,597.01425,1607.6299171428573
FARM-03500,Rice,163.87,75.52,9934.22,344.2,592.81143,202.3936,172.1,745.0664999999999,1712.37153
FARM-03501,Maize,168.45,76.46,16761.351929515647,283.61,609.3799071428571,204.9128,141.805,1257.1013947136735,2213.1991018565304
FARM-03502,Cotton,157.08,91.45,7780.86,386.43,568.2481200000001,245.086,193.215,583.5645,1590.11362
FARM-03503,Sugarcane,211.93,94.75,18629.88,470.94,766.671912857143,253.93,235.47,1397.241,2653.3129128571427
FARM-03504,Cotton,170.7,63.28,8150.22,445.44,617.5194428571428,169.59040000000002,222.72,611.2665,1621.0963428571429
FARM-03505,Cotton,177.98,73.39,7887.34,372.24,643.8553628571428,196.6852,186.12,591.5504999999999,1618.2110628571427
FARM-03506,Cotton,151.7,48.12,6834.8,304.35,548.7855857142857,128.9616,152.175,512.61,1342.5321857142858
FARM-03507,Cotton,155.32,67.45,8660.21,418.46,561.8811942857144,180.76600000000002,209.23,649.5157499999999,1601.3929442857143
FARM-03508,Rice,144.86,85.69,9380.84,420.93,524.0413971428572,229.6492,210.465,703.563,1667.7185971428573
FARM-03509,Soybean,36.73,50.08,4346.27,198.62,132.87339857142854,134.2144,99.31,325.97025,692.3680485714285
FARM-03510,Sugarcane,200.62,83.71,17059.6,385.68,725.7571800000001,224.34279999999998,192.84,1279.4699999999998,2422.40998
FARM-03511,Soybean,42.81,47.42,4550.76,134.92,154.86823285714286,127.08560000000001,67.46,341.307,690.7208328571428
FARM-03512,Wheat,137.54,49.1,4086.75,159.81,497.5607742857143,131.58800000000002,79.905,306.50624999999997,1015.5600242857142
FARM-03513,Sugarcane,196.19,,18338.35,515.81,709.7313385714285,,257.905,1375.3762499999998,
FARM-03514,Sugarcane,199.79,96.55,17552.8,503.19,722.7545957142859,258.754,251.595,1316.4599999999998,2549.563595714286
FARM-03515,Maize,201.28,85.71,5418.78,398.17,728.1447771428572,229.7028,199.085,406.40849999999995,1563.341077142857
FARM-03516,Soybean,43.25,61.75,3973.47,261.69,156.45996428571428,165.49,130.845,298.01025,750.8052142857143
FARM-03517,Maize,187.25,51.35,4427.92,199.13,677.39025,137.61800000000002,99.565,332.094,1246.6672500000002
FARM-03518,Soybean,37.67,54.42,4007.47,239.69,136.27391571428572,145.84560000000002,119.845,300.56025,702.5247657142858
FARM-03519,Wheat,113.92,49.22,3836.83,210.87,412.1137371428572,131.9096,105.435,287.76225,937.2205871428571
FARM-03520,Rice,140.15,,9937.02,396.38,507.0026357142858,,198.19,745.2765,
FARM-03521,Wheat,126.3,42.69,4463.99,234.43,456.8992714285714,114.4092,117.215,334.79925,1023.3227214285714
FARM-03522,Maize,171.46,68.86,4353.61,287.11,620.2687971428571,184.5448,143.555,326.52074999999996,1274.889347142857
FARM-03523,Soybean,40.12,55.43,3827.49,201.39,145.13696571428574,148.5524,100.695,287.06174999999996,681.4461157142857
FARM-03524,Sugarcane,194.2,88.02,16795.79,443.65,702.5323714285714,235.8936,221.825,1259.68425,2419.9352214285714
FARM-03525,Maize,163.75,71.42,5136.9,188.57,592.3773214285716,191.40560000000002,94.285,385.2675,1263.3354214285716
FARM-03526,Rice,148.6,68.71,9444.17,472.43,537.5711142857142,184.1428,236.215,708.3127499999999,1666.2416642857143
FARM-03527,Rice,145.89,53.01,10059.67,296.52,527.7674957142857,142.0668,148.26,754.47525,1572.5695457142856
FARM-03528,Rice,136.63,81.93,11031.81,424.28,494.2687842857143,219.57240000000004,212.14,827.3857499999999,1753.3669342857143
FARM-03529,Sugarcane,238.69,79.1,18602.04,443.88,863.4781242857144,211.988,221.94,1395.153,2692.5591242857145
FARM-03530,Maize,168.49,83.22,4626.09,289.13,609.52461,223.02960000000002,144.565,346.95675,1324.0759600000001
FARM-03531,Sugarcane,242.79,94.94,18546.58,497.86,878.3101671428572,254.4392,248.93,1390.9935,2772.6728671428573
FARM-03532,Sugarcane,213.86,74.38,16565.12,341.66,773.6538257142859,199.3384,170.83,1242.3839999999998,2386.2062257142857
FARM-03533,Maize,214.89,77.03,4731.84,268.56,777.3799242857144,206.4404,134.28,354.888,1472.9883242857143
FARM-03534,Maize,213.39,73.06,5337.44,332.19,771.9535671428572,195.8008,166.095,400.30799999999994,1534.157367142857
FARM-03535,Sugarcane,193.65,85.62,17291.1,508.35,700.5427071428571,229.46160000000003,254.175,1296.8324999999998,2481.011807142857
FARM-03536,Rice,141.39,67.59,9165.21,417.44,511.4884242857143,181.14120000000003,208.72,687.3907499999999,1588.740374285714
FARM-03537,Sugarcane,209.51,91.71,16436.57,529.05,757.91739,245.7828,264.525,1232.74275,2500.96794
FARM-03538,Soybean,55.17,51.95,3764.76,274.96,199.58141571428575,139.22600000000003,137.48,282.357,758.6444157142857
FARM-03539,Wheat,135.84,45.16,3947.3,155.13,491.4109028571429,121.0288,77.565,296.0475,986.052202857143
FARM-03540,Wheat,137.82,50.88,4395.19,204.48,498.5736942857143,136.35840000000002,102.24,329.63924999999995,1066.8113442857143
FARM-03541,Rice,166.29,74.09,9480.9,405.39,601.5659528571429,198.5612,202.695,711.0675,1713.8896528571427
FARM-03542,Soybean,31.18,61.04,4315.11,187.38,112.79587714285714,163.5872,93.69,323.63325,693.7063271428572
FARM-03543,Wheat,121.4,43.56,4077.36,,439.17317142857144,116.74080000000001,,305.802,
FARM-03544,Rice,166.47,61.33,9659.26,290.96,602.2171157142858,164.36440000000002,145.48,724.4445,1636.5060157142857
FARM-03545,Cotton,159.44,76.05,7494.32,378.86,576.7855885714285,203.814,189.43,562.074,1532.1035885714286
FARM-03546,Soybean,48.74,51.28,3950.87,194.59,176.32043142857145,137.43040000000002,97.295,296.31525,707.3610814285714
FARM-03547,Rice,147.89,68.95,9471.41,436.58,535.0026385714285,184.78600000000003,218.29,710.35575,1648.4343885714284
FARM-03548,Rice,148.08,70.06,10985.74,524.4,535.6899771428573,187.76080000000002,262.2,823.9304999999999,1809.5812771428573
FARM-03549,Rice,135.36,63.76,9586.82,398.6,489.67446857142863,170.8768,199.3,719.0115,1578.8627685714287
FARM-03550,Maize,200.0,53.75,5062.6,187.61,723.5142857142857,144.05,93.805,379.695,1341.0642857142857
FARM-03551,Sugarcane,245.33,126.3,17699.53,603.32,887.4987985714288,338.48400000000004,301.66,1327.4647499999999,2855.1075485714287
FARM-03552,Wheat,118.12,48.29,3494.06,152.49,427.3075371428572,129.4172,76.245,262.05449999999996,895.0242371428571
FARM-03553,Maize,205.94,85.4,5290.07,311.34,745.0026600000001,228.87200000000004,155.67,396.75525,1526.2999100000002
FARM-03554,Sugarcane,204.16,123.68,17513.81,800.86,738.5633828571429,331.46240000000006,400.43,1313.53575,2783.9915328571433
FARM-03555,Cotton,138.72,70.58,8356.25,400.68,501.8295085714286,189.1544,200.34,626.71875,1518.0426585714285
FARM-03556,Rice,399.9255945216323,86.14,10149.25,538.38,1446.7594042958995,230.85520000000002,269.19,761.19375,2707.9983542958994
FARM-03557,Cotton,140.82,62.79,8036.12,422.23,509.4264085714285,168.27720000000002,211.115,602.709,1491.5276085714286
FARM-03558,Maize,196.22,77.39,5229.97,326.82,709.8398657142858,207.4052,163.41,392.24775,1472.902815714286
FARM-03559,Cotton,146.62,65.17,8262.61,382.01,530.4083228571429,174.65560000000002,191.005,619.69575,1515.764672857143
FARM-03560,Sugarcane,186.23,105.02,17341.91,719.06,673.7003271428572,281.4536,359.53,1300.6432499999999,2615.327177142857
FARM-03561,Soybean,38.61,49.29,3769.62,239.75,139.67443285714285,132.09720000000002,119.875,282.7215,674.3681328571429
FARM-03562,Rice,153.15,98.98,9143.3,430.46,554.0310642857144,265.26640000000003,215.23,685.7475,1720.2749642857143
FARM-03563,Wheat,124.76,47.61,3236.94,174.81,451.3282114285714,127.5948,87.405,242.7705,909.0985114285713
FARM-03564,Soybean,50.53,66.9,3978.59,181.51,182.7958842857143,179.29200000000003,90.755,298.39425,751.2371342857143
FARM-03565,Cotton,153.29,68.26,7379.82,302.29,554.5375242857143,182.93680000000003,151.145,553.4865,1442.1058242857143
FARM-03566,Maize,189.73,81.22,4102.93,359.69,686.3618271428572,217.6696,179.845,307.71975000000003,1391.5961771428572
FARM-03567,Cotton,146.68,64.6,7523.98,387.79,530.6253771428571,173.128,193.895,564.2985,1461.946877142857
FARM-03568,Cotton,148.53,,7036.65,376.55,537.3178842857144,,188.275,527.74875,
FARM-03569,Maize,179.74,67.36,5288.78,322.38,650.2222885714286,180.5248,161.19,396.65849999999995,1388.5955885714286
FARM-03570,Soybean,42.5,58.1,4511.6,275.31,153.74678571428572,155.70800000000003,137.655,338.37,785.4797857142858
FARM-03571,Maize,171.83,57.76,5023.0,361.64,621.6072985714286,154.7968,180.82,376.72499999999997,1333.9490985714285
FARM-03572,Soybean,53.14,60.07,4050.39,239.75,192.23774571428572,160.98760000000001,119.875,303.77925,776.8795957142856
FARM-03573,Maize,173.5,79.11,5208.13,331.02,627.6486428571429,212.0148,165.51,390.60975,1395.783192857143
FARM-03574,Cotton,126.96,67.89,8160.93,346.37,459.2868685714286,181.9452,173.185,612.06975,1426.4868185714286
FARM-03575,Rice,152.84,81.22,10281.66,380.43,552.9096171428572,217.6696,190.215,771.1245,1731.9187171428573
FARM-03576,Wheat,119.19,57.35,4449.76,164.87,431.17833857142864,153.698,82.435,333.732,1001.0433385714286
FARM-03577,Cotton,153.03,62.45,7848.66,357.05,553.5969557142857,167.366,178.525,588.6495,1488.1374557142858
FARM-03578,Soybean,45.37,45.62,3562.48,131.95,164.1292157142857,122.2616,65.975,267.186,619.5518157142856
FARM-03579,Cotton,153.72,62.42,6250.88,360.37,556.0930800000001,167.28560000000002,180.185,468.816,1372.3796800000002
FARM-03580,Maize,177.02,69.0,5014.13,319.47,640.3824942857143,184.92000000000002,159.735,376.05975,1361.0972442857144
FARM-03581,Cotton,169.32,71.7,7410.21,355.43,612.5271942857144,192.156,177.715,555.76575,1538.1639442857145
FARM-03582,Wheat,115.98,62.35,3792.71,251.12,419.5659342857143,167.098,125.56,284.45324999999997,996.6771842857142
FARM-03583,Wheat,489.6798300432011,72.58,3470.62,236.65,1771.4517623119973,194.5144,118.325,260.2965,2344.587662311997
FARM-03584,Cotton,148.08,74.13,8482.59,431.37,535.6899771428573,198.6684,215.685,636.19425,1586.2376271428573
FARM-03585,Rice,139.06,45.21,11559.42,243.51,503.05948285714294,121.1628,121.755,866.9565,1612.933782857143
FARM-03586,Wheat,138.86,51.11,3496.31,660.7675027298317,502.33596857142857,136.97480000000002,330.38375136491584,262.22325,1231.9177699363445
FARM-03587,Soybean,41.57,47.55,3901.48,170.61,150.38244428571429,127.434,85.305,292.611,655.7324442857143
FARM-03588,Rice,147.45,83.7,10045.01,518.47,533.4109071428571,224.31600000000003,259.235,753.37575,1770.337657142857
FARM-03589,Sugarcane,214.93,135.85,15510.07,736.8,777.5246271428572,364.07800000000003,368.4,1163.25525,2673.257877142857
FARM-03590,Rice,147.47,64.27,10179.61,507.36,533.4832585714287,172.2436,253.68,763.4707500000001,1722.877608571429
FARM-03591,Cotton,160.2,63.8,7356.19,317.96,579.5349428571428,170.984,158.98,551.71425,1461.213192857143
FARM-03592,Rice,150.63,86.37,10739.49,498.84,544.9147842857142,231.47160000000002,249.42,805.4617499999999,1831.2681342857143
FARM-03593,Cotton,151.78,78.67,7388.53,,549.0749914285716,210.83560000000003,,554.1397499999999,
FARM-03594,Soybean,42.62,50.68,4524.8,216.66,154.1808942857143,135.82240000000002,108.33,339.36,737.6932942857143
FARM-03595,Sugarcane,228.86,96.61,17253.52,595.97,827.9173971428572,258.9148,297.985,1294.014,2678.8311971428575
FARM-03596,Soybean,49.21,49.52,4179.78,199.13,178.02069000000003,132.7136,99.565,313.4835,723.78279
FARM-03597,Rice,162.87,77.0,8868.5,395.68,589.1938585714287,206.36,197.84,665.1374999999999,1658.5313585714287
FARM-03598,Cotton,173.91,66.04,7547.51,,629.1318471428572,176.98720000000003,,566.06325,
FARM-03599,Soybean,47.87,50.17,4011.53,163.62,173.17314428571427,134.4556,81.81,300.86475,690.3034942857144
FARM-03600,Maize,187.05,57.18,5338.24,380.35,676.6667357142858,153.2424,190.175,400.368,1420.4521357142858
FARM-03601,Rice,157.64,102.14,10627.9,497.64,570.27396,273.7352,248.82,797.0925,1889.92166
FARM-03602,Soybean,38.05,58.12,3845.1,199.95,137.64859285714283,155.76160000000002,99.975,288.3825,681.767692857143
FARM-03603,Soybean,39.7,63.43,4035.6,250.6,143.61758571428572,169.9924,125.3,302.66999999999996,741.5799857142856
FARM-03604,Rice,133.01,67.17,9157.12,364.51,481.17317571428566,180.0156,182.255,686.784,1530.2277757142856
FARM-03605,Wheat,134.87,52.93,3235.22,181.23,487.90185857142865,141.85240000000002,90.615,242.64149999999998,963.0107585714286
FARM-03606,Soybean,42.23,60.4,3236.37,304.77,152.7700414285714,161.872,152.385,242.72775,709.7547914285714
FARM-03607,Sugarcane,225.85,81.04,16308.45,463.49,817.028507142857,217.18720000000002,231.745,1223.13375,2489.094457142857
FARM-03608,Soybean,46.94,49.69,4256.0,280.59,169.8088028571429,133.1692,140.295,319.2,762.4730028571428
FARM-03609,Maize,175.39,64.22,5134.6,307.74,634.4858528571428,172.1096,153.87,385.095,1345.560452857143
FARM-03610,Sugarcane,226.7,93.86,18046.19,512.07,820.1034428571429,251.5448,256.035,1353.4642499999998,2681.147492857143
FARM-03611,Maize,176.79,73.81,4974.5,378.86,639.5504528571429,197.81080000000003,189.43,373.0875,1399.878752857143
FARM-03612,Soybean,45.26,49.53,4208.65,233.03,163.73128285714287,132.74040000000002,116.515,315.64874999999995,728.6354328571429
FARM-03613,Cotton,143.69,57.79,7665.71,394.28,519.8088385714286,154.87720000000002,197.14,574.9282499999999,1446.7542885714286
FARM-03614,Rice,149.08,57.91,11903.2,390.94,539.3075485714287,155.1988,195.47,892.74,1782.7163485714286
FARM-03615,Soybean,38.85,69.93,3953.37,230.3,140.54265,187.41240000000002,115.15,296.50275,739.6078
FARM-03616,Rice,151.76,68.19,10284.66,447.74,549.0026399999999,182.7492,223.87,771.3494999999999,1726.9713399999998
FARM-03617,Maize,185.65,57.08,5005.55,343.54,671.6021357142857,152.9744,171.77,375.41625,1371.7627857142857
FARM-03618,Maize,195.46,66.33,4850.04,313.69,707.0905114285715,177.7644,156.845,363.753,1405.4529114285715
FARM-03619,Sugarcane,215.03,123.24,16358.81,513.35,777.8863842857144,330.2832,256.675,1226.91075,2591.7553342857145
FARM-03620,Cotton,175.32,66.8,7505.02,380.97,634.2326228571428,179.024,190.485,562.8765,1566.6181228571427
FARM-03621,Cotton,150.12,56.54,7776.68,346.77,543.0698228571429,151.5272,173.385,583.251,1451.2330228571427
FARM-03622,Rice,129.35,73.41,11118.6,488.85,467.9328642857143,196.7388,244.425,833.895,1742.9916642857143
FARM-03623,Sugarcane,202.19,82.4,16646.02,616.38,731.4367671428572,220.83200000000002,308.19,1248.4515,2508.9102671428573
FARM-03624,Soybean,45.13,34.11,4240.3,111.82,163.2609985714286,91.4148,55.91,318.0225,628.6082985714286
FARM-03625,Rice,160.99,51.71,10928.22,352.23,582.3928242857144,138.58280000000002,176.115,819.6165,1716.7071242857144
FARM-03626,Maize,187.94,75.89,5470.47,396.73,679.8863742857143,203.38520000000003,198.365,410.28525,1491.9218242857141
FARM-03627,Soybean,46.75,46.13,4120.69,195.75,169.1214642857143,123.62840000000001,97.875,309.05174999999997,699.6766142857143
FARM-03628,Sugarcane,194.91,90.8,15585.4,485.83,705.1008471428572,243.344,242.915,1168.905,2360.2648471428574
